[3.965519666671753, 0.0, 1.9154319763183594, 5.47213077545166, 0.0, 2.0801827907562256, 0.0, 0.0, 6.3726067543029785, 5.675724029541016]
[3.526611328125, 0.0, 0.2164573073387146, 3.0235352516174316, 0.0, 0.0, 0.0, 0.0, 6.667037487030029, 6.982665061950684]
[5.111108779907227, 0.0, 0.0, 5.442378520965576, 0.034519851207733154, 4.29486083984375, 0.0, 0.0, 4.523181915283203, 3.472627639770508]
[3.3469724655151367, 0.0, 0.6608944535255432, 4.389248371124268, 0.0, 1.8166275024414062, 0.0, 0.0, 5.7897419929504395, 5.292656898498535]
[2.8929190635681152, 0.0, 2.1850855350494385, 5.240318298339844, 0.0, 2.044381618499756, 0.0, 0.0, 5.480951309204102, 7.211164951324463]
[4.715806007385254, 0.0, 0.7211693525314331, 3.1845343112945557, 0.0, 3.497251033782959, 0.0, 0.0, 4.051854610443115, 4.632101058959961]
[3.979365110397339, 0.0, 1.6432702541351318, 4.721535682678223, 0.0, 3.0558090209960938, 0.0, 0.0, 4.953760147094727, 4.636394500732422]
[4.193521976470947, 0.0, 0.0, 3.151996374130249, 1.7739136219024658, 2.7486839294433594, 0.0, 0.0, 4.466080188751221, 3.9824366569519043]
[2.258692741394043, 0.0, 1.111548662185669, 6.544910907745361, 1.8082634210586548, 4.007796764373779, 0.0, 0.0, 7.2159929275512695, 7.426053524017334]
[4.027685165405273, 0.0, 0.1644243597984314, 4.177724838256836, 0.5213324427604675, 3.0197112560272217, 0.0, 0.0, 5.105815410614014, 3.476728916168213]
[4.713905334472656, 0.0, 0.0, 3.7676451206207275, 0.20854604244232178, 2.857933521270752, 0.0, 0.0, 4.552829265594482, 6.265636920928955]
[3.792614459991455, 0.0, 0.771859884262085, 5.878729820251465, 0.43999648094177246, 4.306746482849121, 0.0, 0.0, 5.510726451873779, 3.9968714714050293]
[4.752232074737549, 0.0, 2.133690357208252, 4.038090705871582, 1.7559736967086792, 1.5961984395980835, 0.0, 0.0, 4.205053806304932, 5.994534969329834]
[2.177452564239502, 0.0, 1.1436151266098022, 2.5972752571105957, 2.4638736248016357, 1.4348090887069702, 0.0, 0.0, 5.183366298675537, 5.40289306640625]
[4.663562774658203, 0.0, 2.0215306282043457, 5.264751434326172, 0.0, 2.8842692375183105, 0.0, 0.0, 6.6448073387146, 7.335427761077881]
[3.333354949951172, 0.0, 1.714479923248291, 5.118752479553223, 0.4211474657058716, 2.632110118865967, 0.0, 0.0, 6.235430717468262, 6.742033958435059]
[3.318821668624878, 0.0, 0.7417171001434326, 4.344369888305664, 0.0, 2.916724443435669, 0.0, 0.0, 5.470099449157715, 4.937328338623047]
[4.497995376586914, 0.0, 0.8935747146606445, 4.268679141998291, 1.2687619924545288, 3.082141876220703, 0.0, 0.0, 4.31891393661499, 5.34375]
[3.825481653213501, 0.0, 1.5439351797103882, 5.003842830657959, 0.0, 0.0, 0.0, 0.0, 4.771371364593506, 3.399752378463745]
[4.948967933654785, 0.0, 2.2138447761535645, 5.150247097015381, 0.0, 0.8067607283592224, 0.0, 0.0, 5.122907638549805, 6.427315711975098]
[3.8540987968444824, 0.0, 1.7179691791534424, 5.286970615386963, 0.0, 2.2106685638427734, 0.0, 0.0, 5.058430194854736, 5.794589042663574]
[2.967538356781006, 0.0, 1.907238245010376, 5.78929328918457, 0.06943607330322266, 2.799278736114502, 0.0, 0.0, 4.987672805786133, 5.435869216918945]
[1.2224962711334229, 0.0, 2.2619223594665527, 3.8659613132476807, 0.8085587024688721, 0.0, 0.0, 0.0, 7.225708484649658, 7.094870090484619]
[3.4057211875915527, 0.0, 1.7016469240188599, 4.2021894454956055, 0.0, 2.806030750274658, 0.0, 0.0, 5.003175735473633, 5.2406439781188965]
[2.809537887573242, 0.0, 1.2637591361999512, 7.530993938446045, 0.36271965503692627, 2.4927048683166504, 0.0, 0.0, 6.159707069396973, 6.726954460144043]
[2.9355711936950684, 0.0, 2.327234983444214, 0.34885868430137634, 0.6805357933044434, 3.191007614135742, 0.0, 0.0, 6.082895755767822, 3.766981363296509]
[3.0902438163757324, 0.0, 2.4176876544952393, 4.307687759399414, 0.0, 2.0534510612487793, 0.0, 0.0, 7.425323486328125, 6.839526653289795]
[0.8055049180984497, 0.0, 1.0369596481323242, 3.4793262481689453, 0.0, 2.7280561923980713, 0.0, 0.0, 2.6814277172088623, 4.834354400634766]
[3.8996448516845703, 0.0, 0.0, 3.8381309509277344, 2.4763803482055664, 2.982588768005371, 0.0, 0.0, 3.5139596462249756, 4.634740352630615]
[2.915257215499878, 0.0, 0.0559687614440918, 3.641242265701294, 0.23510634899139404, 1.581437349319458, 0.0, 0.0, 5.374507427215576, 5.187670707702637]
[2.9656777381896973, 0.0, 2.2474780082702637, 5.762563228607178, 0.0, 3.201558828353882, 0.0, 0.0, 5.947484016418457, 7.038118362426758]
[2.0690696239471436, 0.0, 1.8234935998916626, 5.86082649230957, 0.0, 3.2858471870422363, 0.0, 0.0, 5.242245674133301, 6.5671586990356445]
[4.891880512237549, 0.0, 1.5349643230438232, 5.437068939208984, 0.0, 4.373924255371094, 0.0, 0.0, 4.696245193481445, 6.438209533691406]
[3.4917025566101074, 0.0, 0.25603413581848145, 4.076261520385742, 1.9293652772903442, 1.8500280380249023, 0.0, 0.0, 5.4247894287109375, 6.171106815338135]
[3.6390457153320312, 0.0, 0.6410285234451294, 4.531893730163574, 0.0, 1.9364607334136963, 0.0, 0.0, 4.949010372161865, 6.606366157531738]
[4.484984874725342, 0.0, 2.20678973197937, 2.9179494380950928, 0.0, 1.8312745094299316, 0.0, 0.0, 4.8381171226501465, 7.395106792449951]
[2.728081226348877, 0.0, 0.0, 5.886948585510254, 0.0, 3.788241386413574, 0.0, 0.0, 3.7736434936523438, 2.684638738632202]
[2.6404266357421875, 0.0, 0.15048599243164062, 4.1667561531066895, 0.0, 1.1631951332092285, 0.0, 0.0, 4.746339321136475, 4.5009355545043945]
[4.9772562980651855, 0.0, 0.12694010138511658, 3.4219772815704346, 0.9430150985717773, 3.508772850036621, 0.0, 0.0, 3.8171584606170654, 3.9660861492156982]
[2.4287924766540527, 0.0, 1.2288854122161865, 4.762192726135254, 0.0, 1.979387640953064, 0.0, 0.0, 5.127040863037109, 6.055081367492676]
[3.115999460220337, 0.0, 2.1483590602874756, 4.283669471740723, 0.0, 2.494813919067383, 0.0, 0.0, 6.17559814453125, 6.3694257736206055]
[3.935572385787964, 0.0, 1.582648515701294, 5.169365406036377, 0.0, 2.9727697372436523, 0.0, 0.0, 4.56690788269043, 5.360940933227539]
[4.099355220794678, 0.0, 1.3257626295089722, 6.136911392211914, 0.7510398626327515, 3.20839786529541, 0.0, 0.0, 6.466136455535889, 6.637204170227051]
[4.224137306213379, 0.0, 0.9993643164634705, 5.363783359527588, 0.0, 3.2301082611083984, 0.0, 0.0, 5.210402488708496, 5.750479221343994]
[4.103061676025391, 0.0, 1.736511468887329, 5.473244667053223, 0.0, 3.3382389545440674, 0.0, 0.0, 5.961537837982178, 5.975312232971191]
[2.537174701690674, 0.0, 0.4811093211174011, 3.880706548690796, 0.7360731363296509, 3.5562446117401123, 0.0, 0.0, 4.664487361907959, 6.230961799621582]
[2.464688301086426, 0.0, 1.495682716369629, 7.0950751304626465, 0.0, 3.436373233795166, 0.0, 0.0, 5.560709476470947, 8.758270263671875]
[3.789052963256836, 0.0, 2.017399787902832, 4.737748146057129, 0.0, 2.9290363788604736, 0.0, 0.0, 5.431806564331055, 4.855623245239258]
[3.224733352661133, 0.0, 1.7733089923858643, 4.593066692352295, 0.0, 2.3077921867370605, 0.0, 0.0, 5.17445707321167, 5.121824741363525]
[3.648256301879883, 0.0, 1.7277963161468506, 5.05710506439209, 0.0, 2.0447568893432617, 0.0, 0.0, 4.533723831176758, 5.109529972076416]
[2.1855854988098145, 0.0, 2.68591570854187, 5.315833568572998, 0.3542248010635376, 1.6455681324005127, 0.0, 0.0, 7.032298564910889, 8.275883674621582]
